Motif	Factor	Evidence	Curated
M00561_2.00	GD23020	PBM	N
M00561_2.00	GG12502	PBM	N
M00561_2.00	GG24714	PBM	N
M00561_2.00	GF14108	PBM	N
M00561_2.00	GM15498	PBM	N
M00561_2.00	GF23072	PBM	N
M00561_2.00	GH20193	PBM	N
M00562_2.00	GI18020	PBM	N
M00562_2.00	GJ24250	PBM	N
M00562_2.00	GA15485	PBM	N
M00562_2.00	GG11784	PBM	N
M00562_2.00	GI22129	PBM	N
M00562_2.00	oc	PBM	N
M00562_2.00	GE15985	PBM	N
M00562_2.00	GD21552	PBM	N
M00562_2.00	Ptx1	PBM	Y
M00562_2.00	GJ19323	PBM	N
M00562_2.00	GA25945	PBM	N
M00562_2.00	GK14162	PBM	N
M00562_2.00	GH10501	PBM	N
M00562_2.00	GF14876	PBM	N
M00562_2.00	GG19031	PBM	N
M00562_2.00	GK24629	PBM	N
M00562_2.00	GE10911	PBM	N
M00562_2.00	GK18379	PBM	N
M00562_2.00	GD22947	PBM	N
M00562_2.00	GE17437	PBM	N
M00562_2.00	GL13525	PBM	N
M00562_2.00	GG24636	PBM	N
M00562_2.00	GH24206	PBM	N
M00562_2.00	GM16652	PBM	N
M00562_2.00	GF22649	PBM	N
M00562_2.00	GM21160	PBM	N
M00562_2.00	GI15226	PBM	N
M00562_2.00	GL19249	PBM	N
M00562_2.00	GL13044	PBM	N
M00562_2.00	GH14222	PBM	N
M00562_2.00	GF22931	PBM	N
M00562_2.00	GJ19666	PBM	N
M00562_2.00	GA13007	PBM	N
M00563_2.00	GJ13766	PBM	N
M00563_2.00	GL12751	PBM	N
M00563_2.00	GA17741	PBM	N
M00563_2.00	GM20951	PBM	N
M00563_2.00	GK12359	PBM	N
M00563_2.00	GJ21783	PBM	N
M00563_2.00	GE22732	PBM	N
M00563_2.00	GE22381	PBM	N
M00563_2.00	GG23277	PBM	N
M00563_2.00	GD12161	PBM	N
M00563_2.00	Six4	PBM	Y
M00563_2.00	GM22186	PBM	N
M00563_2.00	GI18759	PBM	N
M00563_2.00	GA10770	PBM	N
M00563_2.00	GF12955	PBM	N
M00563_2.00	GE19124	PBM	N
M00563_2.00	GL11165	PBM	N
M00563_2.00	GD10477	PBM	N
M00563_2.00	GF24111	PBM	N
M00563_2.00	GH21164	PBM	N
M00563_2.00	GI11887	PBM	N
M00563_2.00	GG13283	PBM	N
M00563_2.00	GH14784	PBM	N
M00563_2.00	GK21318	PBM	N
M00564_2.00	lmd	PBM	Y
M00564_2.00	GA18349	PBM	N
M00564_2.00	GE23994	PBM	N
M00564_2.00	GK11610	PBM	N
M00564_2.00	GG12470	PBM	N
M00564_2.00	GD18414	PBM	N
M00564_2.00	GL27360	PBM	N
M00564_2.00	GM23601	PBM	N
M00564_2.00	GF18275	PBM	N
M00614_2.00	GL26817	PBM	N
M00614_2.00	GK10250	PBM	N
M00614_2.00	GA22634	PBM	N
M00614_2.00	GE16381	PBM	N
M00614_2.00	GI21666	PBM	N
M00614_2.00	GF20355	PBM	N
M00614_2.00	GM12381	PBM	N
M00614_2.00	GG18741	PBM	N
M00614_2.00	GD24377	PBM	N
M00614_2.00	GH24684	PBM	N
M00614_2.00	ovo	PBM	N
M00617_2.00	GA22108	PBM	N
M00617_2.00	GK19604	PBM	N
M00617_2.00	GI18350	PBM	N
M00617_2.00	GH20915	PBM	N
M00617_2.00	GE11614	PBM	N
M00617_2.00	GD25089	PBM	N
M00617_2.00	GL10855	PBM	N
M00617_2.00	GJ20749	PBM	N
M00617_2.00	GG20076	PBM	N
M00617_2.00	GF11307	PBM	N
M00617_2.00	GM15591	PBM	N
M00621_2.00	GL21621	PBM	N
M00621_2.00	GA10924	PBM	N
M00621_2.00	GG12590	PBM	N
M00621_2.00	GM10780	PBM	N
M00621_2.00	GK13239	PBM	N
M00621_2.00	GH23039	PBM	N
M00621_2.00	GD19752	PBM	N
M00621_2.00	GF18915	PBM	N
M00621_2.00	GI10245	PBM	N
M00621_2.00	GJ11051	PBM	N
M00622_2.00	GG22637	PBM	N
M00622_2.00	GA27565	PBM	N
M00622_2.00	GD19200	PBM	N
M00622_2.00	GK11242	PBM	N
M00622_2.00	GH15079	PBM	N
M00622_2.00	GJ23272	PBM	N
M00622_2.00	GI23713	PBM	N
M00622_2.00	GM15276	PBM	N
M00650_2.00	CG43689	PBM	N
M00650_2.00	GI16394	PBM	N
M00650_2.00	GL14771	PBM	N
M00656_2.00	GL11942	PBM	N
M00656_2.00	GI24085	PBM	N
M00656_2.00	GJ10627	PBM	N
M00656_2.00	GL23549	PBM	N
M00656_2.00	GD21451	PBM	N
M00656_2.00	GI16108	PBM	N
M00656_2.00	GH14316	PBM	N
M00656_2.00	GE23869	PBM	N
M00656_2.00	GL13902	PBM	N
M00656_2.00	GD19445	PBM	N
M00656_2.00	GI10413	PBM	N
M00656_2.00	GG24818	PBM	N
M00656_2.00	GH22853	PBM	N
M00656_2.00	GH18276	PBM	N
M00656_2.00	GH17701	PBM	N
M00656_2.00	GG24332	PBM	N
M00656_2.00	GM12805	PBM	N
M00656_2.00	GK17058	PBM	N
M00656_2.00	GA13771	PBM	N
M00656_2.00	GA10755	PBM	N
M00656_2.00	GA19095	PBM	N
M00656_2.00	GM11626	PBM	N
M00656_2.00	GF16494	PBM	N
M00656_2.00	GK11913	PBM	N
M00656_2.00	GE11105	PBM	N
M00656_2.00	GM15062	PBM	N
M00656_2.00	GJ15759	PBM	N
M00656_2.00	GK14297	PBM	N
M00656_2.00	GE17070	PBM	N
M00656_2.00	dmrt11E	PBM	N
M00656_2.00	GM10444	PBM	N
M00656_2.00	GD19394	PBM	N
M00656_2.00	GG11680	PBM	N
M00656_2.00	GJ10903	PBM	N
M00656_2.00	GF23361	PBM	N
M00656_2.00	GF16562	PBM	N
M00656_2.00	GA13932	PBM	N
M00656_2.00	GF19405	PBM	N
M00656_2.00	dsx	PBM	N
M00656_2.00	GK14181	PBM	N
M00659_2.00	GM15062	PBM	N
M00659_2.00	GI24085	PBM	N
M00659_2.00	dmrt11E	PBM	N
M00659_2.00	GL13902	PBM	N
M00659_2.00	GD21451	PBM	N
M00659_2.00	GM12805	PBM	N
M00659_2.00	GI16108	PBM	N
M00659_2.00	GA10755	PBM	N
M00659_2.00	dsx	PBM	N
M00659_2.00	GD19394	PBM	N
M00659_2.00	GA13932	PBM	N
M00659_2.00	GF23361	PBM	N
M00659_2.00	GF19405	PBM	N
M00659_2.00	GG24332	PBM	N
M00659_2.00	GG24818	PBM	N
M00659_2.00	GF16562	PBM	N
M00659_2.00	GH14316	PBM	N
M00659_2.00	GM10444	PBM	N
M00659_2.00	GA13771	PBM	N
M00659_2.00	GH17701	PBM	N
M00659_2.00	GH18276	PBM	N
M00659_2.00	GL23549	PBM	N
M00659_2.00	GH22853	PBM	N
M00659_2.00	GG11680	PBM	N
M00659_2.00	GM11626	PBM	N
M00659_2.00	GI10413	PBM	N
M00659_2.00	GD19445	PBM	N
M00659_2.00	GF16494	PBM	N
M00659_2.00	GA19095	PBM	N
M00659_2.00	GL11942	PBM	N
M00659_2.00	GK11913	PBM	N
M00659_2.00	GK14181	PBM	N
M00659_2.00	GJ10903	PBM	N
M00659_2.00	GE17070	PBM	N
M00659_2.00	GJ15759	PBM	N
M00659_2.00	GE23869	PBM	N
M00659_2.00	GK14297	PBM	N
M00659_2.00	GE11105	PBM	N
M00659_2.00	GK17058	PBM	N
M00659_2.00	GJ10627	PBM	N
M00662_2.00	GK12076	PBM	N
M00662_2.00	GA19549	PBM	N
M00662_2.00	GH19495	PBM	N
M00662_2.00	GD19970	PBM	N
M00662_2.00	GG14417	PBM	N
M00662_2.00	GI23766	PBM	N
M00662_2.00	GF17810	PBM	N
M00662_2.00	GH13220	PBM	N
M00662_2.00	GE24969	PBM	N
M00662_2.00	GJ23948	PBM	N
M00662_2.00	GM11000	PBM	N
M00662_2.00	GL21507	PBM	N
M00664_2.00	GD13797	PBM	N
M00664_2.00	GL16060	PBM	N
M00664_2.00	GM14811	PBM	N
M00664_2.00	GD12117	PBM	N
M00664_2.00	GM14607	PBM	N
M00664_2.00	GD11717	PBM	N
M00664_2.00	GE22970	PBM	N
M00664_2.00	GK16994	PBM	N
M00664_2.00	GE21586	PBM	N
M00664_2.00	GE14241	PBM	N
M00664_2.00	GA17601	PBM	N
M00664_2.00	GK20787	PBM	N
M00664_2.00	GF13549	PBM	N
M00664_2.00	GK16995	PBM	N
M00664_2.00	GM22139	PBM	N
M00664_2.00	GF23559	PBM	N
M00664_2.00	GE21395	PBM	N
M00664_2.00	GA29323	PBM	N
M00664_2.00	GA10915	PBM	N
M00664_2.00	GF23557	PBM	N
M00664_2.00	GM15965	PBM	N
M00664_2.00	GF25022	PBM	N
M00664_2.00	GG13233	PBM	N
M00664_2.00	GA18636	PBM	N
M00664_2.00	GJ22399	PBM	N
M00664_2.00	GI12979	PBM	N
M00664_2.00	GJ13122	PBM	N
M00664_2.00	GI12976	PBM	N
M00664_2.00	GD13983	PBM	N
M00664_2.00	GJ13121	PBM	N
M00664_2.00	GI12553	PBM	N
M00664_2.00	GI20546	PBM	N
M00664_2.00	GG22808	PBM	N
M00664_2.00	GJ15456	PBM	N
M00664_2.00	GL10130	PBM	N
M00664_2.00	GG14397	PBM	N
M00664_2.00	GG15176	PBM	N
M00664_2.00	GL15055	PBM	N
M00664_2.00	GH15374	PBM	N
M00664_2.00	GL15052	PBM	N
M00664_2.00	GH15375	PBM	N
M00664_2.00	GH21797	PBM	N
M00665_2.00	GM17800	PBM	N
M00665_2.00	GA27944	PBM	N
M00665_2.00	GF17888	PBM	N
M00665_2.00	GK13405	PBM	N
M00665_2.00	GM17802	PBM	N
M00665_2.00	GL21899	PBM	N
M00665_2.00	GK13404	PBM	N
M00665_2.00	GL21898	PBM	N
M00665_2.00	GH18035	PBM	N
M00665_2.00	GG11360	PBM	N
M00665_2.00	GJ23595	PBM	N
M00665_2.00	GE23557	PBM	N
M00665_2.00	GD21173	PBM	N
M00665_2.00	fd96Cb	PBM	N
M00665_2.00	GI23781	PBM	N
M00665_2.00	GI23783	PBM	N
M00665_2.00	GE23556	PBM	N
M00665_2.00	GG11359	PBM	N
M00665_2.00	GF17887	PBM	N
M00671_2.00	GJ15180	PBM	N
M00671_2.00	GI23117	PBM	N
M00671_2.00	GJ14677	PBM	N
M00671_2.00	GD18113	PBM	N
M00671_2.00	GG12166	PBM	N
M00671_2.00	GM16987	PBM	N
M00671_2.00	GK16904	PBM	N
M00671_2.00	GM12794	PBM	N
M00671_2.00	GM11904	PBM	N
M00671_2.00	GH18901	PBM	N
M00671_2.00	GG21608	PBM	N
M00671_2.00	GI18190	PBM	N
M00671_2.00	GE14447	PBM	N
M00671_2.00	GF23351	PBM	N
M00671_2.00	GK21675	PBM	N
M00671_2.00	GA19529	PBM	N
M00671_2.00	GI24523	PBM	N
M00671_2.00	GK11900	PBM	N
M00671_2.00	GG23010	PBM	N
M00671_2.00	GL16779	PBM	N
M00671_2.00	GE10608	PBM	N
M00671_2.00	GA10943	PBM	N
M00671_2.00	GE23858	PBM	N
M00671_2.00	GH23656	PBM	N
M00671_2.00	GF18562	PBM	N
M00671_2.00	GK15218	PBM	N
M00671_2.00	GH13044	PBM	N
M00671_2.00	GI20035	PBM	N
M00671_2.00	GF19125	PBM	N
M00671_2.00	GE12629	PBM	N
M00671_2.00	GH24084	PBM	N
M00671_2.00	GH20363	PBM	N
M00671_2.00	GI15570	PBM	N
M00671_2.00	GK13741	PBM	N
M00671_2.00	GA17570	PBM	N
M00671_2.00	GF15475	PBM	N
M00671_2.00	GE17432	PBM	N
M00671_2.00	GJ21278	PBM	N
M00671_2.00	GL27262	PBM	N
M00671_2.00	ro	PBM	N
M00671_2.00	GG19023	PBM	N
M00671_2.00	GD21441	PBM	N
M00671_2.00	GD21734	PBM	N
M00671_2.00	GM10159	PBM	N
M00671_2.00	GL25620	PBM	N
M00671_2.00	GA10433	PBM	N
M00671_2.00	GA15116	PBM	N
M00671_2.00	GJ10606	PBM	N
M00671_2.00	GG11670	PBM	N
M00671_2.00	GD11901	PBM	N
M00672_2.00	GA17741	PBM	N
M00672_2.00	GG13283	PBM	N
M00672_2.00	GI18759	PBM	N
M00672_2.00	GF12955	PBM	N
M00672_2.00	GJ21783	PBM	N
M00672_2.00	GL11165	PBM	N
M00672_2.00	GJ13766	PBM	N
M00672_2.00	GE22732	PBM	N
M00672_2.00	GE22381	PBM	N
M00672_2.00	GM20951	PBM	N
M00672_2.00	GG23277	PBM	N
M00672_2.00	GF24111	PBM	N
M00672_2.00	GL12751	PBM	N
M00672_2.00	GH14784	PBM	N
M00672_2.00	GE19124	PBM	N
M00672_2.00	GD10477	PBM	N
M00672_2.00	GD12161	PBM	N
M00672_2.00	GA10770	PBM	N
M00672_2.00	GH21164	PBM	N
M00672_2.00	GI11887	PBM	N
M00672_2.00	GM22186	PBM	N
M00672_2.00	GK12359	PBM	N
M00672_2.00	GK21318	PBM	N
M00673_2.00	GK18379	PBM	N
M00673_2.00	GD22947	PBM	N
M00673_2.00	GE10911	PBM	N
M00673_2.00	GK14162	PBM	N
M00673_2.00	GA13007	PBM	N
M00673_2.00	GF14876	PBM	N
M00673_2.00	GI18020	PBM	N
M00673_2.00	GK10790	PBM	N
M00673_2.00	GF22649	PBM	N
M00673_2.00	GL19249	PBM	N
M00673_2.00	GE17437	PBM	N
M00673_2.00	GH14222	PBM	N
M00673_2.00	GG11784	PBM	N
M00673_2.00	GF22931	PBM	N
M00673_2.00	GM21160	PBM	N
M00673_2.00	GA25945	PBM	N
M00673_2.00	GH10501	PBM	N
M00673_2.00	GG19031	PBM	N
M00673_2.00	GK24629	PBM	N
M00673_2.00	GJ19666	PBM	N
M00673_2.00	GE15985	PBM	N
M00673_2.00	GD21552	PBM	N
M00673_2.00	GM16652	PBM	N
M00673_2.00	GJ24250	PBM	N
M00673_2.00	GI22129	PBM	N
M00673_2.00	GI15226	PBM	N
M00673_2.00	GG24636	PBM	N
M00673_2.00	GH24206	PBM	N
M00673_2.00	GA15485	PBM	N
M00673_2.00	oc	PBM	N
M00673_2.00	GL13525	PBM	N
M00673_2.00	GL13044	PBM	N
M00673_2.00	GJ19323	PBM	N
M00674_2.00	GL13525	PBM	N
M00674_2.00	GD21552	PBM	N
M00674_2.00	GA25945	PBM	N
M00674_2.00	GH14222	PBM	N
M00674_2.00	GI22129	PBM	N
M00674_2.00	GH10501	PBM	N
M00674_2.00	GE15985	PBM	N
M00674_2.00	GA13007	PBM	N
M00674_2.00	GF14876	PBM	N
M00674_2.00	GG19031	PBM	N
M00674_2.00	GK18379	PBM	N
M00674_2.00	GF22649	PBM	N
M00674_2.00	GK10790	PBM	N
M00674_2.00	GF22931	PBM	N
M00674_2.00	GD22947	PBM	N
M00674_2.00	GI15226	PBM	N
M00674_2.00	GM21160	PBM	N
M00674_2.00	GJ19323	PBM	N
M00674_2.00	GM16652	PBM	N
M00674_2.00	GJ24250	PBM	N
M00674_2.00	GK24629	PBM	N
M00674_2.00	GJ19666	PBM	N
M00674_2.00	GG11784	PBM	N
M00674_2.00	GL13044	PBM	N
M00674_2.00	GH24206	PBM	N
M00674_2.00	oc	PBM	N
M00674_2.00	GA15485	PBM	N
M00674_2.00	GG24636	PBM	N
M00674_2.00	GE10911	PBM	N
M00674_2.00	GK14162	PBM	N
M00674_2.00	GE17437	PBM	N
M00674_2.00	GI18020	PBM	N
M00674_2.00	GL19249	PBM	N
M00678_2.00	GH24786	PBM	N
M00678_2.00	en	PBM	N
M00678_2.00	eve	PBM	N
M00678_2.00	eve	PBM	N
M00678_2.00	GK22225	PBM	N
M00678_2.00	eve	PBM	N
M00678_2.00	GK24958	PBM	N
M00678_2.00	GK22391	PBM	N
M00678_2.00	eve	PBM	N
M00678_2.00	GH23539	PBM	N
M00678_2.00	GH21390	PBM	N
M00678_2.00	GK23788	PBM	N
M00678_2.00	GH24084	PBM	N
M00678_2.00	GH24051	PBM	N
M00678_2.00	eve	PBM	N
M00678_2.00	GK22873	PBM	N
M00678_2.00	GH24457	PBM	N
M00678_2.00	GK24418	PBM	N
M00678_2.00	GH20573	PBM	N
M00678_2.00	GE24972	PBM	N
M00678_2.00	GH11236	PBM	N
M00678_2.00	GK11900	PBM	N
M00678_2.00	GE13516	PBM	N
M00678_2.00	GD23036	PBM	N
M00678_2.00	GF14108	PBM	N
M00678_2.00	GI24721	PBM	N
M00678_2.00	GD23020	PBM	N
M00678_2.00	GH11220	PBM	N
M00678_2.00	GH19490	PBM	N
M00678_2.00	GI14688	PBM	N
M00678_2.00	GK12250	PBM	N
M00678_2.00	GA10433	PBM	N
M00678_2.00	GA10340	PBM	N
M00678_2.00	GI24764	PBM	N
M00678_2.00	GF15026	PBM	N
M00678_2.00	GK11783	PBM	N
M00678_2.00	GH13044	PBM	N
M00678_2.00	GJ13893	PBM	N
M00678_2.00	GH13609	PBM	N
M00678_2.00	GE24022	PBM	N
M00678_2.00	GF12393	PBM	N
M00678_2.00	GJ11617	PBM	N
M00678_2.00	GF12559	PBM	N
M00678_2.00	GD25243	PBM	N
M00678_2.00	GE13762	PBM	N
M00678_2.00	GI15570	PBM	N
M00678_2.00	GJ10606	PBM	N
M00678_2.00	GH24903	PBM	N
M00678_2.00	GF12736	PBM	N
M00678_2.00	GI15515	PBM	N
M00678_2.00	GI24719	PBM	N
M00678_2.00	GH19484	PBM	N
M00678_2.00	GE23858	PBM	N
M00678_2.00	GI24800	PBM	N
M00678_2.00	GD21441	PBM	N
M00678_2.00	GE12367	PBM	N
M00678_2.00	GD19522	PBM	N
M00678_2.00	GE25834	PBM	N
M00678_2.00	GL11415	PBM	N
M00678_2.00	GG23943	PBM	N
M00678_2.00	GK15218	PBM	N
M00678_2.00	GE25832	PBM	N
M00678_2.00	GI13145	PBM	N
M00678_2.00	GD19222	PBM	N
M00678_2.00	GE25839	PBM	N
M00678_2.00	GK16904	PBM	N
M00678_2.00	GE26064	PBM	N
M00678_2.00	GD18444	PBM	N
M00678_2.00	GG23425	PBM	N
M00678_2.00	lab	PBM	N
M00678_2.00	GH11036	PBM	N
M00678_2.00	GD19524	PBM	N
M00678_2.00	GK14259	PBM	N
M00678_2.00	GF15246	PBM	N
M00678_2.00	GL10677	PBM	N
M00678_2.00	GH19875	PBM	N
M00678_2.00	GG24732	PBM	N
M00678_2.00	GE25529	PBM	N
M00678_2.00	GF15475	PBM	N
M00678_2.00	GF16414	PBM	N
M00678_2.00	GD19974	PBM	N
M00678_2.00	GE12629	PBM	N
M00678_2.00	GD19533	PBM	N
M00678_2.00	GI13996	PBM	N
M00678_2.00	GE25830	PBM	N
M00678_2.00	GF16143	PBM	N
M00678_2.00	GD19525	PBM	N
M00678_2.00	GG24714	PBM	N
M00678_2.00	GK10836	PBM	N
M00678_2.00	GI23866	PBM	N
M00678_2.00	GI15962	PBM	N
M00678_2.00	GH18130	PBM	N
M00678_2.00	GA17327	PBM	N
M00678_2.00	GJ21278	PBM	N
M00678_2.00	GA17570	PBM	N
M00678_2.00	GE17661	PBM	N
M00678_2.00	GI20020	PBM	N
M00678_2.00	GE17435	PBM	N
M00678_2.00	GA17785	PBM	N
M00678_2.00	GI20035	PBM	N
M00678_2.00	GE17664	PBM	N
M00678_2.00	unpg	PBM	N
M00678_2.00	GE16810	PBM	N
M00678_2.00	GH18043	PBM	N
M00678_2.00	GJ19274	PBM	N
M00678_2.00	GJ20363	PBM	N
M00678_2.00	GA18771	PBM	N
M00678_2.00	GI19825	PBM	N
M00678_2.00	GE17432	PBM	N
M00678_2.00	GH18901	PBM	N
M00678_2.00	GA15009	PBM	N
M00678_2.00	GJ24173	PBM	N
M00678_2.00	GJ23937	PBM	N
M00678_2.00	GI18568	PBM	N
M00678_2.00	GA15116	PBM	N
M00678_2.00	GI18136	PBM	N
M00678_2.00	GE16946	PBM	N
M00678_2.00	GA14690	PBM	N
M00678_2.00	GA15474	PBM	N
M00678_2.00	GJ23303	PBM	N
M00678_2.00	GH18566	PBM	N
M00678_2.00	GJ22550	PBM	N
M00678_2.00	GI19766	PBM	N
M00678_2.00	GJ24446	PBM	N
M00678_2.00	GJ18855	PBM	N
M00678_2.00	GJ18853	PBM	N
M00678_2.00	GJ18584	PBM	N
M00678_2.00	GE14447	PBM	N
M00678_2.00	GF10750	PBM	N
M00678_2.00	GJ16498	PBM	N
M00678_2.00	GE21647	PBM	N
M00678_2.00	GI23117	PBM	N
M00678_2.00	GK10831	PBM	N
M00678_2.00	GA10943	PBM	N
M00678_2.00	GA10896	PBM	N
M00678_2.00	GJ15180	PBM	N
M00678_2.00	GF11812	PBM	N
M00678_2.00	GH19481	PBM	N
M00678_2.00	GI15964	PBM	N
M00678_2.00	GJ14677	PBM	N
M00678_2.00	GI23760	PBM	N
M00678_2.00	GF11297	PBM	N
M00678_2.00	GK10829	PBM	N
M00678_2.00	GH14983	PBM	N
M00678_2.00	GI22889	PBM	N
M00678_2.00	GI21047	PBM	N
M00678_2.00	GE19264	PBM	N
M00678_2.00	GJ18251	PBM	N
M00678_2.00	GA13956	PBM	N
M00678_2.00	GE16769	PBM	N
M00678_2.00	GA19667	PBM	N
M00678_2.00	GJ17788	PBM	N
M00678_2.00	GI21624	PBM	N
M00678_2.00	GH16676	PBM	N
M00678_2.00	GJ17771	PBM	N
M00678_2.00	GK10326	PBM	N
M00678_2.00	GE19990	PBM	N
M00678_2.00	GI21809	PBM	N
M00678_2.00	GA20934	PBM	N
M00678_2.00	GJ16596	PBM	N
M00678_2.00	GF17795	PBM	N
M00678_2.00	GD16257	PBM	N
M00678_2.00	GD21734	PBM	N
M00678_2.00	GL13041	PBM	N
M00678_2.00	GM16987	PBM	N
M00678_2.00	GL18045	PBM	N
M00678_2.00	GF23351	PBM	N
M00678_2.00	GM16755	PBM	N
M00678_2.00	GG20821	PBM	N
M00678_2.00	GF23802	PBM	N
M00678_2.00	GM16736	PBM	N
M00678_2.00	GL18665	PBM	N
M00678_2.00	GL18872	PBM	N
M00678_2.00	GG20207	PBM	N
M00678_2.00	GM15768	PBM	N
M00678_2.00	GL18888	PBM	N
M00678_2.00	GH20500	PBM	N
M00678_2.00	GG10235	PBM	N
M00678_2.00	en	PBM	N
M00678_2.00	GF23077	PBM	N
M00678_2.00	GM21108	PBM	N
M00678_2.00	GL17416	PBM	N
M00678_2.00	GM21128	PBM	N
M00678_2.00	GL16768	PBM	N
M00678_2.00	GF19455	PBM	N
M00678_2.00	GM25007	PBM	N
M00678_2.00	GA28287	PBM	N
M00678_2.00	GL16779	PBM	N
M00678_2.00	GM24515	PBM	N
M00678_2.00	GF20646	PBM	N
M00678_2.00	GI10522	PBM	N
M00678_2.00	GL16839	PBM	N
M00678_2.00	GG21608	PBM	N
M00678_2.00	GF21193	PBM	N
M00678_2.00	GK19952	PBM	N
M00678_2.00	lab	PBM	N
M00678_2.00	GM21295	PBM	N
M00678_2.00	GM21172	PBM	N
M00678_2.00	GK19953	PBM	N
M00678_2.00	GM23634	PBM	N
M00678_2.00	GA28280	PBM	N
M00678_2.00	GL19887	PBM	N
M00678_2.00	GM15295	PBM	N
M00678_2.00	GM10530	PBM	N
M00678_2.00	GG19114	PBM	N
M00678_2.00	GG14462	PBM	N
M00678_2.00	GM10529	PBM	N
M00678_2.00	GM10527	PBM	N
M00678_2.00	GL22044	PBM	N
M00678_2.00	GG19028	PBM	N
M00678_2.00	zen	PBM	N
M00678_2.00	GL22046	PBM	N
M00678_2.00	GG19023	PBM	N
M00678_2.00	GL25910	PBM	N
M00678_2.00	GL22053	PBM	N
M00678_2.00	GL25620	PBM	N
M00678_2.00	GG18493	PBM	N
M00678_2.00	GK22074	PBM	N
M00678_2.00	GG14457	PBM	N
M00678_2.00	en	PBM	N
M00678_2.00	GK21675	PBM	N
M00678_2.00	GM10536	PBM	N
M00678_2.00	GL19888	PBM	N
M00678_2.00	GG10269	PBM	N
M00678_2.00	GG10324	PBM	N
M00678_2.00	GG11670	PBM	N
M00678_2.00	GM13509	PBM	N
M00678_2.00	GK20585	PBM	N
M00678_2.00	GM13506	PBM	N
M00678_2.00	GG10258	PBM	N
M00678_2.00	GM12794	PBM	N
M00678_2.00	GL21773	PBM	N
M00678_2.00	GG12502	PBM	N
M00678_2.00	GM11904	PBM	N
M00678_2.00	GL21794	PBM	N
M00678_2.00	GG19116	PBM	N
M00678_2.00	GG13695	PBM	N
M00678_2.00	GM11004	PBM	N
M00678_2.00	GM12642	PBM	N
M00678_2.00	GL16530	PBM	N
M00678_2.00	GI18190	PBM	N
M00678_2.00	GD14043	PBM	N
M00678_2.00	GD10643	PBM	N
M00678_2.00	GA23649	PBM	N
M00678_2.00	GG22644	PBM	N
M00678_2.00	GD10802	PBM	N
M00678_2.00	GD15668	PBM	N
M00678_2.00	en	PBM	N
M00678_2.00	GD15666	PBM	N
M00678_2.00	GF19173	PBM	N
M00678_2.00	zen	PBM	N
M00678_2.00	GF17798	PBM	N
M00678_2.00	GK17410	PBM	N
M00678_2.00	pb	PBM	N
M00678_2.00	GD12586	PBM	N
M00678_2.00	GL13677	PBM	N
M00678_2.00	GD11901	PBM	N
M00678_2.00	GI11362	PBM	N
M00678_2.00	GG22815	PBM	N
M00678_2.00	eve	PBM	N
M00678_2.00	GF17803	PBM	N
M00678_2.00	GF17797	PBM	N
M00678_2.00	GG23010	PBM	N
M00678_2.00	GH20363	PBM	N
M00678_2.00	GK17836	PBM	N
M00678_2.00	GF19125	PBM	N
M00679_2.00	GG11784	PBM	N
M00679_2.00	GL13044	PBM	N
M00679_2.00	GJ19323	PBM	N
M00679_2.00	GF22649	PBM	N
M00679_2.00	GF22931	PBM	N
M00679_2.00	GK14162	PBM	N
M00679_2.00	GG24636	PBM	N
M00679_2.00	GE17437	PBM	N
M00679_2.00	GL13525	PBM	N
M00679_2.00	GA25945	PBM	N
M00679_2.00	GH14222	PBM	N
M00679_2.00	GJ19666	PBM	N
M00679_2.00	GK24629	PBM	N
M00679_2.00	GK18379	PBM	N
M00679_2.00	GI18020	PBM	N
M00679_2.00	GE15985	PBM	N
M00679_2.00	GG19031	PBM	N
M00679_2.00	GI22129	PBM	N
M00679_2.00	GM16652	PBM	N
M00679_2.00	GK10790	PBM	N
M00679_2.00	GA13007	PBM	N
M00679_2.00	GL19249	PBM	N
M00679_2.00	GH10501	PBM	N
M00679_2.00	GD22947	PBM	N
M00679_2.00	GF14876	PBM	N
M00679_2.00	GH24206	PBM	N
M00679_2.00	GJ24250	PBM	N
M00679_2.00	oc	PBM	N
M00679_2.00	GE10911	PBM	N
M00679_2.00	GM21160	PBM	N
M00679_2.00	GD21552	PBM	N
M00679_2.00	GA15485	PBM	N
M00679_2.00	GI15226	PBM	N
M00684_2.00	GM11854	PBM	N
M00684_2.00	GE14398	PBM	N
M00684_2.00	GK22205	PBM	N
M00684_2.00	GD11852	PBM	N
M00684_2.00	GJ21595	PBM	N
M00684_2.00	GL20046	PBM	N
M00684_2.00	GI21322	PBM	N
M00684_2.00	GA17433	PBM	N
M00684_2.00	GH20989	PBM	N
M00684_2.00	GF11392	PBM	N
M00684_2.00	GG22961	PBM	N
M00685_2.00	GE23543	PBM	N
M00685_2.00	GA11197	PBM	N
M00685_2.00	Hr96	PBM	N
M00685_2.00	GM17786	PBM	N
M00685_2.00	GI22223	PBM	N
M00685_2.00	GK14276	PBM	N
M00685_2.00	GJ24344	PBM	N
M00685_2.00	GF16320	PBM	N
M00685_2.00	GG11347	PBM	N
M00685_2.00	GD21158	PBM	N
M00706_2.00	GK13586	PBM	N
M00706_2.00	GH23966	PBM	N
M00706_2.00	GI14046	PBM	N
M00706_2.00	spa-sv	PBM	N
M00706_2.00	GE14566	PBM	N
M00706_2.00	GD24421	PBM	N
